date,valore
2020-07-17T00:00:00,3
2020-07-18T00:00:00,4
2020-07-19T00:00:00,2
2020-07-20T00:00:00,3
2020-07-21T00:00:00,3
2020-07-22T00:00:00,4
2020-07-23T00:00:00,1
2020-07-24T00:00:00,1
2020-07-25T00:00:00,1
2020-07-26T00:00:00,0
2020-07-27T00:00:00,4
2020-07-28T00:00:00,1
2020-07-29T00:00:00,3
2020-07-30T00:00:00,3
2020-07-31T00:00:00,3
2020-08-01T00:00:00,1
2020-08-02T00:00:00,1
2020-08-03T00:00:00,2
2020-08-04T00:00:00,1
2020-08-05T00:00:00,2
2020-08-06T00:00:00,2
2020-08-07T00:00:00,4
2020-08-08T00:00:00,3
2020-08-09T00:00:00,0
2020-08-10T00:00:00,3
2020-08-11T00:00:00,1
2020-08-12T00:00:00,3
2020-08-13T00:00:00,3
2020-08-14T00:00:00,2
2020-08-15T00:00:00,1
2020-08-16T00:00:00,3
2020-08-17T00:00:00,2
2020-08-18T00:00:00,1
2020-08-19T00:00:00,2
2020-08-20T00:00:00,4
2020-08-21T00:00:00,2
2020-08-22T00:00:00,1
2020-08-23T00:00:00,1
2020-08-24T00:00:00,2
2020-08-25T00:00:00,3
2020-08-26T00:00:00,4
2020-08-27T00:00:00,3
2020-08-28T00:00:00,0
2020-08-29T00:00:00,0
2020-08-30T00:00:00,0
2020-08-31T00:00:00,4
2020-09-01T00:00:00,7
2020-09-02T00:00:00,6
2020-09-03T00:00:00,3
2020-09-04T00:00:00,5
2020-09-05T00:00:00,5
2020-09-06T00:00:00,3
2020-09-07T00:00:00,5
2020-09-08T00:00:00,0
2020-09-09T00:00:00,2
2020-09-10T00:00:00,6
2020-09-11T00:00:00,3
2020-09-12T00:00:00,9
2020-09-13T00:00:00,6
2020-09-14T00:00:00,5
2020-09-15T00:00:00,10
2020-09-16T00:00:00,5
2020-09-17T00:00:00,8
2020-09-18T00:00:00,9
2020-09-19T00:00:00,5
2020-09-20T00:00:00,8
2020-09-21T00:00:00,8
2020-09-22T00:00:00,3
2020-09-23T00:00:00,5
2020-09-24T00:00:00,14
2020-09-25T00:00:00,11
2020-09-26T00:00:00,9
2020-09-27T00:00:00,11
2020-09-28T00:00:00,4
2020-09-29T00:00:00,10
2020-09-30T00:00:00,7
2020-10-01T00:00:00,11
2020-10-02T00:00:00,13
2020-10-03T00:00:00,4
2020-10-04T00:00:00,9
2020-10-05T00:00:00,23
2020-10-06T00:00:00,12
2020-10-07T00:00:00,11
2020-10-08T00:00:00,15
2020-10-09T00:00:00,13
2020-10-10T00:00:00,18
2020-10-11T00:00:00,22
2020-10-12T00:00:00,27
2020-10-13T00:00:00,21
2020-10-14T00:00:00,32
2020-10-15T00:00:00,27
2020-10-16T00:00:00,41
2020-10-17T00:00:00,20
2020-10-18T00:00:00,32
2020-10-19T00:00:00,29
2020-10-20T00:00:00,61
2020-10-21T00:00:00,43
2020-10-22T00:00:00,47
2020-10-23T00:00:00,59
2020-10-24T00:00:00,74
2020-10-25T00:00:00,72
2020-10-26T00:00:00,74
2020-10-27T00:00:00,92
2020-10-28T00:00:00,119
2020-10-29T00:00:00,90
2020-10-30T00:00:00,122
2020-10-31T00:00:00,127
2020-11-01T00:00:00,122
2020-11-02T00:00:00,162
2020-11-03T00:00:00,166
2020-11-04T00:00:00,164
2020-11-05T00:00:00,187
2020-11-06T00:00:00,184
2020-11-07T00:00:00,197
2020-11-08T00:00:00,213
2020-11-09T00:00:00,217
2020-11-10T00:00:00,252
2020-11-11T00:00:00,263
2020-11-12T00:00:00,260
2020-11-13T00:00:00,259
2020-11-14T00:00:00,246
2020-11-15T00:00:00,266
2020-11-16T00:00:00,276
2020-11-17T00:00:00,314
2020-11-18T00:00:00,317
2020-11-19T00:00:00,325
2020-11-20T00:00:00,281
2020-11-21T00:00:00,252
2020-11-22T00:00:00,248
2020-11-23T00:00:00,301
2020-11-24T00:00:00,294
2020-11-25T00:00:00,307
2020-11-26T00:00:00,269
2020-11-27T00:00:00,286
2020-11-28T00:00:00,272
2020-11-29T00:00:00,259
2020-11-30T00:00:00,260
2020-12-01T00:00:00,236
2020-12-02T00:00:00,280
2020-12-03T00:00:00,239
2020-12-04T00:00:00,266
2020-12-05T00:00:00,208
2020-12-06T00:00:00,226
2020-12-07T00:00:00,236
2020-12-08T00:00:00,200
2020-12-09T00:00:00,265
2020-12-10T00:00:00,221
2020-12-11T00:00:00,226
2020-12-12T00:00:00,189
2020-12-13T00:00:00,188
2020-12-14T00:00:00,211
2020-12-15T00:00:00,219
2020-12-16T00:00:00,223
2020-12-17T00:00:00,201
2020-12-18T00:00:00,188
2020-12-19T00:00:00,178
2020-12-20T00:00:00,176
2020-12-21T00:00:00,152
2020-12-22T00:00:00,178
2020-12-23T00:00:00,194
2020-12-24T00:00:00,177
2020-12-25T00:00:00,141
2020-12-26T00:00:00,136
2020-12-27T00:00:00,154
2020-12-28T00:00:00,169
2020-12-29T00:00:00,154
2020-12-30T00:00:00,149
2020-12-31T00:00:00,147
2021-01-01T00:00:00,144
2021-01-02T00:00:00,154
2021-01-03T00:00:00,140
2021-01-04T00:00:00,175
2021-01-05T00:00:00,168
2021-01-06T00:00:00,159
2021-01-07T00:00:00,159
2021-01-08T00:00:00,162
2021-01-09T00:00:00,158
2021-01-10T00:00:00,167
2021-01-11T00:00:00,166
2021-01-12T00:00:00,170
2021-01-13T00:00:00,147
2021-01-14T00:00:00,155
2021-01-15T00:00:00,166
2021-01-16T00:00:00,155
2021-01-17T00:00:00,156
2021-01-18T00:00:00,172
2021-01-19T00:00:00,167
2021-01-20T00:00:00,154
2021-01-21T00:00:00,138
2021-01-22T00:00:00,150
2021-01-23T00:00:00,153
2021-01-24T00:00:00,152
2021-01-25T00:00:00,137
2021-01-26T00:00:00,138
2021-01-27T00:00:00,146
2021-01-28T00:00:00,143
2021-01-29T00:00:00,135
2021-01-30T00:00:00,120
2021-01-31T00:00:00,141
2021-02-01T00:00:00,132
2021-02-02T00:00:00,140
2021-02-03T00:00:00,127
2021-02-04T00:00:00,108
2021-02-05T00:00:00,136
2021-02-06T00:00:00,128
2021-02-07T00:00:00,103
2021-02-08T00:00:00,118
2021-02-09T00:00:00,139
2021-02-10T00:00:00,119
2021-02-11T00:00:00,116
2021-02-12T00:00:00,112
2021-02-13T00:00:00,95
2021-02-14T00:00:00,99
2021-02-15T00:00:00,102
2021-02-16T00:00:00,114
2021-02-17T00:00:00,127
2021-02-18T00:00:00,121
2021-02-19T00:00:00,120
2021-02-20T00:00:00,116
2021-02-21T00:00:00,108
2021-02-22T00:00:00,145
2021-02-23T00:00:00,131
2021-02-24T00:00:00,99
2021-02-25T00:00:00,122
2021-02-26T00:00:00,118
2021-02-27T00:00:00,127
2021-02-28T00:00:00,104
2021-03-01T00:00:00,140
2021-03-02T00:00:00,132
2021-03-03T00:00:00,122
2021-03-04T00:00:00,112
2021-03-05T00:00:00,137
2021-03-06T00:00:00,137
2021-03-07T00:00:00,129
2021-03-08T00:00:00,119
2021-03-09T00:00:00,136
2021-03-10T00:00:00,173
2021-03-11T00:00:00,165
2021-03-12T00:00:00,182
2021-03-13T00:00:00,158
2021-03-14T00:00:00,137
2021-03-15T00:00:00,161
2021-03-16T00:00:00,179
2021-03-17T00:00:00,185
2021-03-18T00:00:00,194
2021-03-19T00:00:00,179
2021-03-20T00:00:00,161
2021-03-21T00:00:00,168
2021-03-22T00:00:00,160
2021-03-23T00:00:00,187
2021-03-24T00:00:00,190
2021-03-25T00:00:00,193
2021-03-26T00:00:00,200
2021-03-27T00:00:00,179
2021-03-28T00:00:00,180
2021-03-29T00:00:00,202
2021-03-30T00:00:00,185
2021-03-31T00:00:00,206
2021-04-01T00:00:00,217
2021-04-02T00:00:00,194
2021-04-03T00:00:00,212
2021-04-04T00:00:00,191
2021-04-05T00:00:00,188
2021-04-06T00:00:00,221
2021-04-07T00:00:00,175
2021-04-08T00:00:00,189
2021-04-09T00:00:00,206
2021-04-10T00:00:00,178
2021-04-11T00:00:00,178
2021-04-12T00:00:00,205
2021-04-13T00:00:00,196
2021-04-14T00:00:00,178
2021-04-15T00:00:00,149
2021-04-16T00:00:00,164
2021-04-17T00:00:00,185
2021-04-18T00:00:00,148
2021-04-19T00:00:00,174
2021-04-20T00:00:00,160
2021-04-21T00:00:00,177
2021-04-22T00:00:00,138
2021-04-23T00:00:00,178
2021-04-24T00:00:00,147
2021-04-25T00:00:00,139
2021-04-26T00:00:00,170
2021-04-27T00:00:00,132
2021-04-28T00:00:00,150
2021-04-29T00:00:00,144
2021-04-30T00:00:00,128
2021-05-01T00:00:00,117
2021-05-02T00:00:00,114
2021-05-03T00:00:00,115
2021-05-04T00:00:00,136
2021-05-05T00:00:00,108
2021-05-06T00:00:00,111
2021-05-07T00:00:00,114
2021-05-08T00:00:00,98
2021-05-09T00:00:00,89
2021-05-10T00:00:00,109
2021-05-11T00:00:00,105
2021-05-12T00:00:00,94
2021-05-13T00:00:00,84
2021-05-14T00:00:00,81
2021-05-15T00:00:00,74
2021-05-16T00:00:00,60
2021-05-17T00:00:00,91
2021-05-18T00:00:00,77
2021-05-19T00:00:00,58
2021-05-20T00:00:00,76
2021-05-21T00:00:00,53
2021-05-22T00:00:00,59
2021-05-23T00:00:00,53
2021-05-24T00:00:00,52
2021-05-25T00:00:00,59
2021-05-26T00:00:00,51
2021-05-27T00:00:00,55
2021-05-28T00:00:00,39
2021-05-29T00:00:00,36
2021-05-30T00:00:00,31
2021-05-31T00:00:00,41
2021-06-01T00:00:00,41
2021-06-02T00:00:00,24
2021-06-03T00:00:00,39
2021-06-04T00:00:00,33
2021-06-05T00:00:00,31
2021-06-06T00:00:00,27
2021-06-07T00:00:00,34
2021-06-08T00:00:00,25
2021-06-09T00:00:00,21
2021-06-10T00:00:00,17
2021-06-11T00:00:00,20
2021-06-12T00:00:00,20
2021-06-13T00:00:00,16
2021-06-14T00:00:00,23
2021-06-15T00:00:00,16
2021-06-16T00:00:00,18
2021-06-17T00:00:00,11
2021-06-18T00:00:00,16
2021-06-19T00:00:00,11
2021-06-20T00:00:00,13
2021-06-21T00:00:00,7
2021-06-22T00:00:00,15
2021-06-23T00:00:00,11
2021-06-24T00:00:00,15
2021-06-25T00:00:00,7
2021-06-26T00:00:00,9
