data,inizio sintomi,prelievo/diagnosi
2020-01-28,10,
2020-01-29,12,2
2020-01-30,16,
2020-01-31,13,
2020-02-01,46,
2020-02-02,30,
2020-02-03,24,
2020-02-04,21,
2020-02-05,29,
2020-02-06,25,1
2020-02-07,19,
2020-02-08,13,
2020-02-09,13,
2020-02-10,61,
2020-02-11,27,
2020-02-12,45,
2020-02-13,49,
2020-02-14,65,
2020-02-15,141,
2020-02-16,80,
2020-02-17,133,
2020-02-18,164,
2020-02-19,136,
2020-02-20,403,4
2020-02-21,305,35
2020-02-22,380,56
2020-02-23,493,76
2020-02-24,664,87
2020-02-25,829,192
2020-02-26,737,277
2020-02-27,879,285
2020-02-28,1203,357
2020-02-29,1075,371
2020-03-01,2471,411
2020-03-02,1922,631
2020-03-03,2262,804
2020-03-04,1940,1087
2020-03-05,2642,1296
2020-03-06,2965,1537
2020-03-07,3135,1419
2020-03-08,3673,1454
2020-03-09,4450,2241
2020-03-10,6164,2459
2020-03-11,4243,2782
2020-03-12,4777,3145
2020-03-13,5371,4105
2020-03-14,4713,3536
2020-03-15,5855,2869
2020-03-16,5323,4809
2020-03-17,4503,5334
2020-03-18,4811,5695
2020-03-19,4174,5693
2020-03-20,6104,6224
2020-03-21,3732,4918
2020-03-22,3662,3937
2020-03-23,4298,6086
2020-03-24,3512,5886
2020-03-25,3795,5785
2020-03-26,3213,5663
2020-03-27,3502,5738
2020-03-28,3111,4523
2020-03-29,2366,2962
2020-03-30,3552,5034
2020-03-31,2514,5328
2020-04-01,3968,5019
2020-04-02,2563,4758
2020-04-03,2635,4436
2020-04-04,2255,3668
2020-04-05,2007,2595
2020-04-06,2391,4062
2020-04-07,2175,4169
2020-04-08,2043,4811
2020-04-09,1940,4660
2020-04-10,2626,5128
2020-04-11,1533,3423
2020-04-12,1595,1913
2020-04-13,1444,2246
2020-04-14,1721,3290
2020-04-15,2058,3959
2020-04-16,1544,3687
2020-04-17,1530,3480
2020-04-18,1225,2627
2020-04-19,948,1384
2020-04-20,1806,3012
2020-04-21,1161,3065
2020-04-22,1148,2597
2020-04-23,1166,2809
2020-04-24,1010,2730
2020-04-25,835,1673
2020-04-26,637,1025
2020-04-27,1054,1966
2020-04-28,815,2217
2020-04-29,868,2320
2020-04-30,809,2260
2020-05-01,636,1089
2020-05-02,457,1009
2020-05-03,360,508
2020-05-04,581,1434
2020-05-05,563,1548
2020-05-06,507,1437
2020-05-07,465,1389
2020-05-08,458,1375
2020-05-09,256,732
2020-05-10,320,336
2020-05-11,359,883
2020-05-12,406,927
2020-05-13,338,886
2020-05-14,293,900
2020-05-15,287,793
2020-05-16,196,616
2020-05-17,164,302
2020-05-18,260,653
2020-05-19,218,720
2020-05-20,246,668
2020-05-21,177,619
2020-05-22,159,692
2020-05-23,100,356
2020-05-24,68,147
2020-05-25,180,513
2020-05-26,153,538
2020-05-27,178,532
2020-05-28,131,517
2020-05-29,126,390
2020-05-30,104,288
2020-05-31,49,89
2020-06-01,153,390
2020-06-02,55,86
2020-06-03,111,355
2020-06-04,104,368
2020-06-05,121,385
2020-06-06,81,203
2020-06-07,57,83
2020-06-08,110,297
2020-06-09,105,356
2020-06-10,105,392
2020-06-11,86,446
2020-06-12,105,366
2020-06-13,56,218
2020-06-14,70,67
2020-06-15,91,278
2020-06-16,79,276
2020-06-17,74,301
2020-06-18,75,235
2020-06-19,64,289
2020-06-20,55,161
2020-06-21,46,61
2020-06-22,71,327
2020-06-23,57,289
2020-06-24,74,199
2020-06-25,75,206
2020-06-26,82,183
2020-06-27,65,123
2020-06-28,44,62
2020-06-29,91,237
2020-06-30,61,198
2020-07-01,99,238
2020-07-02,78,248
2020-07-03,59,236
2020-07-04,72,214
2020-07-05,60,82
2020-07-06,88,239
2020-07-07,87,224
2020-07-08,84,282
2020-07-09,79,217
2020-07-10,92,249
2020-07-11,69,155
2020-07-12,66,53
2020-07-13,96,185
2020-07-14,99,234
2020-07-15,84,238
2020-07-16,75,251
2020-07-17,97,285
2020-07-18,89,166
2020-07-19,83,110
2020-07-20,118,313
2020-07-21,111,280
2020-07-22,104,272
2020-07-23,121,263
2020-07-24,114,307
2020-07-25,122,185
2020-07-26,88,91
2020-07-27,128,318
2020-07-28,125,314
2020-07-29,121,467
2020-07-30,105,304
2020-07-31,116,311
2020-08-01,151,192
2020-08-02,128,106
2020-08-03,194,417
2020-08-04,198,381
2020-08-05,204,483
2020-08-06,195,387
2020-08-07,183,510
2020-08-08,231,348
2020-08-09,206,193
2020-08-10,284,487
2020-08-11,243,523
2020-08-12,272,625
2020-08-13,277,541
2020-08-14,300,641
