data,inizio sintomi,prelievo/diagnosi
2020-01-28,10,
2020-01-29,16,2
2020-01-30,18,
2020-01-31,17,
2020-02-01,50,
2020-02-02,35,
2020-02-03,23,
2020-02-04,22,
2020-02-05,30,
2020-02-06,25,1
2020-02-07,18,
2020-02-08,14,
2020-02-09,16,
2020-02-10,62,
2020-02-11,27,
2020-02-12,48,
2020-02-13,49,
2020-02-14,65,
2020-02-15,145,
2020-02-16,81,
2020-02-17,138,
2020-02-18,164,
2020-02-19,137,
2020-02-20,403,4
2020-02-21,311,35
2020-02-22,386,56
2020-02-23,507,76
2020-02-24,676,86
2020-02-25,818,190
2020-02-26,739,278
2020-02-27,888,287
2020-02-28,1207,356
2020-02-29,1080,371
2020-03-01,2471,412
2020-03-02,1944,630
2020-03-03,2249,806
2020-03-04,1948,1082
2020-03-05,2633,1298
2020-03-06,2969,1523
2020-03-07,3132,1420
2020-03-08,3665,1446
2020-03-09,4425,2246
2020-03-10,6134,2448
2020-03-11,4200,2769
2020-03-12,4754,3142
2020-03-13,5352,4105
2020-03-14,4707,3536
2020-03-15,5881,2854
2020-03-16,5330,4811
2020-03-17,4534,5348
2020-03-18,4825,5694
2020-03-19,4278,5692
2020-03-20,6150,6244
2020-03-21,3853,4918
2020-03-22,3766,3937
2020-03-23,4404,6086
2020-03-24,3591,5921
2020-03-25,3848,5777
2020-03-26,3328,5677
2020-03-27,3581,5760
2020-03-28,3186,4506
2020-03-29,2410,2962
2020-03-30,3655,5062
2020-03-31,2619,5343
2020-04-01,4121,5000
2020-04-02,2682,4721
2020-04-03,2728,4440
2020-04-04,2321,3647
2020-04-05,2034,2599
2020-04-06,2483,4080
2020-04-07,2252,4143
2020-04-08,2147,4796
2020-04-09,2026,4672
2020-04-10,2735,5120
2020-04-11,1608,3407
2020-04-12,1647,1916
2020-04-13,1528,2264
2020-04-14,1824,3279
2020-04-15,2146,3950
2020-04-16,1663,3695
2020-04-17,1604,3496
2020-04-18,1292,2640
2020-04-19,996,1386
2020-04-20,1882,3001
2020-04-21,1192,3072
2020-04-22,1225,2602
2020-04-23,1232,2800
2020-04-24,1122,2727
2020-04-25,869,1665
2020-04-26,643,1024
2020-04-27,1102,1974
2020-04-28,861,2235
2020-04-29,920,2323
2020-04-30,870,2263
2020-05-01,670,1083
2020-05-02,489,1017
2020-05-03,378,504
2020-05-04,614,1446
2020-05-05,622,1541
2020-05-06,547,1441
2020-05-07,494,1384
2020-05-08,494,1383
2020-05-09,277,734
2020-05-10,331,334
2020-05-11,386,886
2020-05-12,436,924
2020-05-13,371,890
2020-05-14,324,902
2020-05-15,330,796
2020-05-16,227,611
2020-05-17,175,300
2020-05-18,299,658
2020-05-19,237,718
2020-05-20,280,674
2020-05-21,200,623
2020-05-22,176,687
2020-05-23,123,356
2020-05-24,77,146
2020-05-25,208,512
2020-05-26,170,541
2020-05-27,190,531
2020-05-28,146,516
2020-05-29,137,391
2020-05-30,118,288
2020-05-31,59,90
2020-06-01,169,386
2020-06-02,64,86
2020-06-03,129,360
2020-06-04,116,368
2020-06-05,140,385
2020-06-06,89,204
2020-06-07,66,82
2020-06-08,129,299
2020-06-09,122,366
2020-06-10,115,392
2020-06-11,96,448
2020-06-12,119,362
2020-06-13,68,215
2020-06-14,75,68
2020-06-15,108,279
2020-06-16,94,276
2020-06-17,93,303
2020-06-18,91,231
2020-06-19,82,290
2020-06-20,61,162
2020-06-21,56,61
2020-06-22,85,329
2020-06-23,76,294
2020-06-24,92,204
2020-06-25,87,205
2020-06-26,93,182
2020-06-27,78,122
2020-06-28,54,64
2020-06-29,98,235
2020-06-30,71,199
2020-07-01,117,238
2020-07-02,90,250
2020-07-03,71,235
2020-07-04,86,221
2020-07-05,68,81
2020-07-06,103,235
2020-07-07,102,221
2020-07-08,103,283
2020-07-09,84,219
2020-07-10,113,247
2020-07-11,79,157
2020-07-12,74,53
2020-07-13,105,184
2020-07-14,119,235
2020-07-15,102,239
2020-07-16,90,257
2020-07-17,112,284
2020-07-18,96,161
2020-07-19,87,109
2020-07-20,138,313
2020-07-21,121,278
2020-07-22,115,274
2020-07-23,131,266
2020-07-24,123,307
2020-07-25,136,194
2020-07-26,92,91
2020-07-27,134,319
2020-07-28,136,314
2020-07-29,133,466
2020-07-30,131,325
2020-07-31,132,310
2020-08-01,171,198
2020-08-02,124,107
2020-08-03,213,410
2020-08-04,191,386
2020-08-05,217,482
2020-08-06,232,397
2020-08-07,225,500
2020-08-08,280,346
2020-08-09,209,195
2020-08-10,308,493
2020-08-11,284,526
2020-08-12,306,628
2020-08-13,319,537
2020-08-14,332,634
2020-08-15,359,330
2020-08-16,366,294
2020-08-17,576,695
2020-08-18,649,908
2020-08-19,595,1063
2020-08-20,605,1146
2020-08-21,644,1393
2020-08-22,588,1072
2020-08-23,613,715
2020-08-24,716,1652
2020-08-25,726,1568
2020-08-26,672,1524
2020-08-27,619,1493
2020-08-28,651,1465
2020-08-29,480,1027
2020-08-30,424,574
2020-08-31,600,1400
2020-09-01,771,1391
2020-09-02,683,1623
2020-09-03,609,1550
2020-09-04,698,1662
2020-09-05,594,1134
2020-09-06,521,565
2020-09-07,828,1554
2020-09-08,722,1624
2020-09-09,709,1640
2020-09-10,835,1677
2020-09-11,685,1615
2020-09-12,683,1217
2020-09-13,590,608
2020-09-14,909,1656
2020-09-15,908,1815
2020-09-16,863,1606
2020-09-17,848,1724
2020-09-18,886,1887
2020-09-19,862,1293
2020-09-20,828,642
2020-09-21,977,2009
2020-09-22,980,1942
2020-09-23,911,2067
2020-09-24,887,1992
2020-09-25,1010,2109
2020-09-26,956,1526
2020-09-27,980,923
2020-09-28,1357,2308
2020-09-29,1345,2348
2020-09-30,1819,2590
2020-10-01,2399,3058
2020-10-02,2366,3294
2020-10-03,2402,2598
2020-10-04,2338,1742
2020-10-05,3443,5017
2020-10-06,3289,4863
2020-10-07,3861,5492
2020-10-08,4192,6033
2020-10-09,4713,6785
2020-10-10,5111,6106
2020-10-11,4406,3420
2020-10-12,7274,9565
2020-10-13,6787,10410
2020-10-14,7475,11196
2020-10-15,8359,11874
2020-10-16,9503,13240
2020-10-17,9202,11613
2020-10-18,9313,6334
2020-10-19,13171,17444
2020-10-20,13942,19228
2020-10-21,13597,22188
2020-10-22,13560,23494
2020-10-23,14987,25200
2020-10-24,14037,19776
2020-10-25,13762,11293
2020-10-26,18648,28148
2020-10-27,16772,31338
2020-10-28,17855,33837
2020-10-29,18040,32878
2020-10-30,17634,35053
2020-10-31,14474,25352
2020-11-01,17026,13539
2020-11-02,20247,34107
2020-11-03,16797,36785
2020-11-04,18246,40603
2020-11-05,16963,39397
2020-11-06,17714,40681
2020-11-07,16291,29732
2020-11-08,13599,15709
2020-11-09,17896,38154
2020-11-10,16946,39717
2020-11-11,14609,38840
2020-11-12,14194,37992
2020-11-13,15342,38941
2020-11-14,13366,28149
2020-11-15,12683,14253
2020-11-16,13594,35282
2020-11-17,10987,37767
2020-11-18,11767,36181
2020-11-19,9077,34315
2020-11-20,10019,31614
2020-11-21,7955,22232
2020-11-22,6292,10788
2020-11-23,8209,27326
2020-11-24,6589,28030
2020-11-25,5920,25821
2020-11-26,5309,24812
2020-11-27,4383,22070
2020-11-28,3722,15375
2020-11-29,1392,6629
2020-11-30,1286,10939
2020-12-01,603,5696
2020-12-02,162,1068
2020-12-03,14,7
