data,inizio sintomi,prelievo/diagnosi
2020-01-28,10,
2020-01-29,14,2
2020-01-30,17,
2020-01-31,17,
2020-02-01,48,
2020-02-02,33,
2020-02-03,23,
2020-02-04,21,
2020-02-05,30,
2020-02-06,25,1
2020-02-07,18,
2020-02-08,14,
2020-02-09,15,
2020-02-10,62,
2020-02-11,26,
2020-02-12,49,
2020-02-13,49,
2020-02-14,65,
2020-02-15,144,
2020-02-16,81,
2020-02-17,138,
2020-02-18,162,
2020-02-19,137,
2020-02-20,401,4
2020-02-21,308,35
2020-02-22,385,56
2020-02-23,507,76
2020-02-24,675,86
2020-02-25,820,190
2020-02-26,739,277
2020-02-27,884,285
2020-02-28,1205,356
2020-02-29,1081,371
2020-03-01,2474,412
2020-03-02,1944,630
2020-03-03,2253,806
2020-03-04,1950,1081
2020-03-05,2635,1297
2020-03-06,2969,1523
2020-03-07,3133,1410
2020-03-08,3673,1446
2020-03-09,4421,2243
2020-03-10,6145,2446
2020-03-11,4207,2768
2020-03-12,4755,3141
2020-03-13,5356,4099
2020-03-14,4711,3534
2020-03-15,5893,2853
2020-03-16,5330,4805
2020-03-17,4537,5341
2020-03-18,4827,5690
2020-03-19,4277,5689
2020-03-20,6161,6235
2020-03-21,3857,4917
2020-03-22,3776,3934
2020-03-23,4391,6082
2020-03-24,3598,5900
2020-03-25,3855,5774
2020-03-26,3324,5678
2020-03-27,3568,5761
2020-03-28,3189,4504
2020-03-29,2414,2958
2020-03-30,3657,5058
2020-03-31,2618,5340
2020-04-01,4125,4993
2020-04-02,2675,4721
2020-04-03,2726,4436
2020-04-04,2321,3647
2020-04-05,2031,2595
2020-04-06,2480,4079
2020-04-07,2255,4143
2020-04-08,2143,4793
2020-04-09,2025,4671
2020-04-10,2741,5119
2020-04-11,1613,3405
2020-04-12,1646,1914
2020-04-13,1519,2263
2020-04-14,1823,3277
2020-04-15,2147,3950
2020-04-16,1664,3694
2020-04-17,1604,3495
2020-04-18,1288,2636
2020-04-19,988,1386
2020-04-20,1886,3001
2020-04-21,1206,3071
2020-04-22,1233,2600
2020-04-23,1232,2798
2020-04-24,1122,2727
2020-04-25,862,1665
2020-04-26,641,1022
2020-04-27,1103,1972
2020-04-28,861,2234
2020-04-29,918,2322
2020-04-30,866,2261
2020-05-01,667,1082
2020-05-02,491,1016
2020-05-03,377,504
2020-05-04,611,1445
2020-05-05,614,1540
2020-05-06,545,1440
2020-05-07,490,1383
2020-05-08,489,1383
2020-05-09,282,733
2020-05-10,329,333
2020-05-11,384,887
2020-05-12,432,924
2020-05-13,365,890
2020-05-14,323,902
2020-05-15,326,796
2020-05-16,227,611
2020-05-17,175,300
2020-05-18,293,657
2020-05-19,235,718
2020-05-20,274,674
2020-05-21,199,622
2020-05-22,172,686
2020-05-23,121,356
2020-05-24,75,146
2020-05-25,203,512
2020-05-26,165,539
2020-05-27,188,531
2020-05-28,141,516
2020-05-29,134,391
2020-05-30,116,288
2020-05-31,57,90
2020-06-01,166,386
2020-06-02,63,86
2020-06-03,125,360
2020-06-04,115,368
2020-06-05,133,385
2020-06-06,88,204
2020-06-07,65,82
2020-06-08,123,299
2020-06-09,120,366
2020-06-10,114,391
2020-06-11,96,448
2020-06-12,118,362
2020-06-13,69,215
2020-06-14,74,67
2020-06-15,102,278
2020-06-16,92,276
2020-06-17,87,303
2020-06-18,87,231
2020-06-19,79,290
2020-06-20,59,160
2020-06-21,53,61
2020-06-22,84,329
2020-06-23,75,293
2020-06-24,90,202
2020-06-25,86,205
2020-06-26,93,182
2020-06-27,75,122
2020-06-28,52,64
2020-06-29,98,234
2020-06-30,68,199
2020-07-01,119,238
2020-07-02,87,248
2020-07-03,69,235
2020-07-04,82,218
2020-07-05,68,82
2020-07-06,99,235
2020-07-07,96,219
2020-07-08,98,283
2020-07-09,84,221
2020-07-10,106,248
2020-07-11,79,157
2020-07-12,72,53
2020-07-13,101,184
2020-07-14,115,234
2020-07-15,101,239
2020-07-16,87,258
2020-07-17,110,283
2020-07-18,96,162
2020-07-19,84,109
2020-07-20,136,313
2020-07-21,119,278
2020-07-22,116,274
2020-07-23,130,263
2020-07-24,120,308
2020-07-25,130,189
2020-07-26,92,91
2020-07-27,133,320
2020-07-28,136,312
2020-07-29,133,464
2020-07-30,133,311
2020-07-31,130,310
2020-08-01,170,196
2020-08-02,123,107
2020-08-03,209,411
2020-08-04,189,386
2020-08-05,221,481
2020-08-06,228,396
2020-08-07,221,500
2020-08-08,269,348
2020-08-09,211,193
2020-08-10,304,488
2020-08-11,283,522
2020-08-12,301,627
2020-08-13,307,536
2020-08-14,327,634
2020-08-15,349,328
2020-08-16,359,293
2020-08-17,578,698
2020-08-18,649,907
2020-08-19,585,1056
2020-08-20,601,1145
2020-08-21,637,1396
2020-08-22,584,1067
2020-08-23,603,713
2020-08-24,713,1653
2020-08-25,714,1565
2020-08-26,659,1507
2020-08-27,596,1482
2020-08-28,625,1455
2020-08-29,466,1033
2020-08-30,423,575
2020-08-31,583,1396
2020-09-01,765,1391
2020-09-02,662,1619
2020-09-03,592,1543
2020-09-04,667,1649
2020-09-05,572,1132
2020-09-06,517,566
2020-09-07,799,1549
2020-09-08,696,1622
2020-09-09,669,1639
2020-09-10,792,1667
2020-09-11,655,1616
2020-09-12,656,1213
2020-09-13,581,605
2020-09-14,884,1655
2020-09-15,880,1811
2020-09-16,810,1593
2020-09-17,815,1713
2020-09-18,842,1882
2020-09-19,836,1284
2020-09-20,813,640
2020-09-21,954,2007
2020-09-22,961,1938
2020-09-23,878,2068
2020-09-24,855,1989
2020-09-25,973,2105
2020-09-26,931,1522
2020-09-27,954,916
2020-09-28,1320,2309
2020-09-29,1304,2333
2020-09-30,1730,2566
2020-10-01,2301,3042
2020-10-02,2254,3279
2020-10-03,2292,2582
2020-10-04,2255,1705
2020-10-05,3290,5055
2020-10-06,3096,4826
2020-10-07,3642,5447
2020-10-08,3955,5911
2020-10-09,4386,6650
2020-10-10,4761,6112
2020-10-11,4168,3332
2020-10-12,6793,9490
2020-10-13,6383,10269
2020-10-14,6950,11055
2020-10-15,7786,11708
2020-10-16,8855,13045
2020-10-17,8511,11549
2020-10-18,8599,6266
2020-10-19,12292,17361
2020-10-20,12864,19070
2020-10-21,12432,21993
2020-10-22,12324,23118
2020-10-23,13655,24983
2020-10-24,12759,19611
2020-10-25,12762,11232
2020-10-26,17259,27935
2020-10-27,15472,31086
2020-10-28,16137,33545
2020-10-29,16681,32574
2020-10-30,15734,34711
2020-10-31,12961,25067
2020-11-01,15169,13324
2020-11-02,17649,33803
2020-11-03,14539,36364
2020-11-04,15954,40050
