data,inizio sintomi,inizio sintomi solo sintomatici,prelievo/diagnosi
2020-01-28,17,13,
2020-01-29,20,17,2
2020-01-30,27,22,
2020-01-31,30,25,
2020-02-01,52,45,
2020-02-02,41,35,
2020-02-03,25,22,
2020-02-04,25,23,
2020-02-05,30,29,
2020-02-06,26,23,1
2020-02-07,21,18,
2020-02-08,17,17,
2020-02-09,17,14,
2020-02-10,62,55,
2020-02-11,30,22,
2020-02-12,52,48,
2020-02-13,52,45,
2020-02-14,70,65,
2020-02-15,151,139,
2020-02-16,87,81,
2020-02-17,140,129,
2020-02-18,163,151,
2020-02-19,139,129,
2020-02-20,407,384,4
2020-02-21,314,295,36
2020-02-22,389,366,54
2020-02-23,516,480,77
2020-02-24,688,627,82
2020-02-25,823,777,189
2020-02-26,749,699,276
2020-02-27,900,811,285
2020-02-28,1222,1147,350
2020-02-29,1077,1005,373
2020-03-01,2483,2266,410
2020-03-02,1953,1805,631
2020-03-03,2253,2041,804
2020-03-04,1941,1754,1079
2020-03-05,2638,2395,1305
2020-03-06,2977,2674,1527
2020-03-07,3129,2859,1434
2020-03-08,3673,3343,1450
2020-03-09,4453,3960,2239
2020-03-10,6152,5481,2461
2020-03-11,4220,3731,2760
2020-03-12,4795,4244,3138
2020-03-13,5357,4736,4106
2020-03-14,4715,4113,3535
2020-03-15,5883,5212,2848
2020-03-16,5339,4722,4808
2020-03-17,4531,4024,5338
2020-03-18,4829,4226,5691
2020-03-19,4277,3758,5688
2020-03-20,6157,5366,6240
2020-03-21,3834,3321,4909
2020-03-22,3767,3330,3932
2020-03-23,4388,3812,6090
2020-03-24,3574,3044,5902
2020-03-25,3831,3242,5772
2020-03-26,3320,2791,5670
2020-03-27,3553,3020,5761
2020-03-28,3159,2679,4506
2020-03-29,2384,2088,2961
2020-03-30,3676,3072,5066
2020-03-31,2602,2145,5343
2020-04-01,4085,3351,4997
2020-04-02,2669,2157,4722
2020-04-03,2715,2247,4441
2020-04-04,2320,1871,3644
2020-04-05,2044,1698,2591
2020-04-06,2482,1969,4079
2020-04-07,2250,1810,4138
2020-04-08,2146,1806,4796
2020-04-09,2026,1620,4672
2020-04-10,2736,2199,5123
2020-04-11,1619,1293,3410
2020-04-12,1642,1440,1915
2020-04-13,1513,1314,2263
2020-04-14,1831,1553,3271
2020-04-15,2147,1727,3950
2020-04-16,1641,1374,3699
2020-04-17,1614,1343,3491
2020-04-18,1274,1122,2638
2020-04-19,1016,884,1389
2020-04-20,1885,1606,3002
2020-04-21,1188,1014,3070
2020-04-22,1210,1033,2605
2020-04-23,1242,953,2801
2020-04-24,1116,835,2735
2020-04-25,876,733,1666
2020-04-26,660,576,1017
2020-04-27,1112,905,1971
2020-04-28,865,659,2239
2020-04-29,917,617,2323
2020-04-30,856,560,2262
