data,inizio sintomi,inizio sintomi solo sintomatici,prelievo/diagnosi
2020-01-28,15,12,
2020-01-29,20,17,2
2020-01-30,26,23,
2020-01-31,31,26,
2020-02-01,51,42,
2020-02-02,41,35,
2020-02-03,26,24,
2020-02-04,25,23,
2020-02-05,30,29,
2020-02-06,26,23,1
2020-02-07,21,18,
2020-02-08,15,15,
2020-02-09,17,15,
2020-02-10,62,56,
2020-02-11,30,21,
2020-02-12,53,49,
2020-02-13,51,44,
2020-02-14,67,62,
2020-02-15,150,139,
2020-02-16,87,81,
2020-02-17,141,131,
2020-02-18,167,155,
2020-02-19,139,129,
2020-02-20,406,383,4
2020-02-21,322,303,36
2020-02-22,392,369,57
2020-02-23,515,479,77
2020-02-24,685,622,86
2020-02-25,826,781,191
2020-02-26,745,693,277
2020-02-27,902,813,286
2020-02-28,1218,1145,354
2020-02-29,1080,1009,373
2020-03-01,2482,2268,410
2020-03-02,1954,1806,630
2020-03-03,2254,2045,804
2020-03-04,1940,1752,1075
2020-03-05,2632,2390,1301
2020-03-06,2974,2668,1528
2020-03-07,3127,2854,1447
2020-03-08,3685,3355,1452
2020-03-09,4435,3945,2240
2020-03-10,6128,5460,2455
2020-03-11,4211,3714,2776
2020-03-12,4795,4243,3140
2020-03-13,5357,4734,4105
2020-03-14,4712,4106,3536
2020-03-15,5882,5221,2849
2020-03-16,5346,4726,4814
2020-03-17,4551,4042,5343
2020-03-18,4831,4224,5689
2020-03-19,4291,3765,5679
2020-03-20,6151,5364,6255
2020-03-21,3830,3317,4921
2020-03-22,3801,3359,3926
2020-03-23,4399,3820,6101
2020-03-24,3599,3066,5917
2020-03-25,3839,3254,5803
2020-03-26,3326,2793,5702
2020-03-27,3557,3019,5795
2020-03-28,3174,2686,4528
2020-03-29,2408,2104,3015
2020-03-30,3703,3090,5088
2020-03-31,2615,2161,5362
2020-04-01,4096,3366,5023
2020-04-02,2684,2171,4776
2020-04-03,2716,2241,4453
2020-04-04,2328,1877,3661
2020-04-05,2037,1696,2600
2020-04-06,2482,1967,4088
2020-04-07,2258,1817,4141
2020-04-08,2153,1813,4801
2020-04-09,2027,1622,4686
2020-04-10,2728,2186,5130
2020-04-11,1626,1298,3430
2020-04-12,1643,1440,1924
2020-04-13,1510,1310,2266
2020-04-14,1833,1555,3277
2020-04-15,2144,1730,3951
2020-04-16,1643,1374,3706
2020-04-17,1610,1337,3503
2020-04-18,1273,1122,2639
2020-04-19,1021,890,1389
2020-04-20,1880,1599,3007
2020-04-21,1185,1013,3076
2020-04-22,1212,1032,2605
2020-04-23,1240,952,2812
2020-04-24,1116,834,2738
2020-04-25,877,736,1667
2020-04-26,662,577,1018
2020-04-27,1115,906,1982
2020-04-28,864,656,2240
2020-04-29,920,617,2327
2020-04-30,858,562,2267
2020-05-01,691,553,1085
2020-05-02,504,410,1020
2020-05-03,415,334,506
2020-05-04,651,451,1458
2020-05-05,617,459,1536
2020-05-06,562,388,1443
2020-05-07,488,361,1389
2020-05-08,518,413,1379
2020-05-09,297,222,731
2020-05-10,340,276,337
2020-05-11,437,327,872
2020-05-12,447,329,916
2020-05-13,378,283,889
2020-05-14,331,248,902
2020-05-15,339,282,791
2020-05-16,236,189,606
2020-05-17,179,149,298
2020-05-18,309,260,655
2020-05-19,255,209,720
2020-05-20,294,234,674
2020-05-21,227,169,622
2020-05-22,191,154,685
2020-05-23,133,116,356
2020-05-24,100,86,147
2020-05-25,227,182,513
2020-05-26,181,148,540
2020-05-27,209,160,524
2020-05-28,164,118,516
2020-05-29,140,115,388
2020-05-30,122,97,285
2020-05-31,66,61,89
2020-06-01,172,134,375
2020-06-02,66,59,87
2020-06-03,133,111,358
2020-06-04,126,92,361
2020-06-05,165,117,384
2020-06-06,97,78,203
2020-06-07,73,64,84
2020-06-08,138,119,300
2020-06-09,124,102,368
2020-06-10,116,101,394
2020-06-11,107,85,447
2020-06-12,121,100,369
2020-06-13,74,66,214
2020-06-14,83,74,68
2020-06-15,123,104,276
2020-06-16,106,91,280
2020-06-17,99,80,302
2020-06-18,93,76,232
2020-06-19,91,75,290
2020-06-20,67,62,165
2020-06-21,66,60,62
2020-06-22,92,82,333
2020-06-23,76,68,292
2020-06-24,99,91,206
2020-06-25,91,76,201
2020-06-26,103,84,184
2020-06-27,78,62,121
2020-06-28,59,53,62
2020-06-29,100,86,233
2020-06-30,74,67,198
2020-07-01,118,107,235
2020-07-02,90,77,249
2020-07-03,74,66,238
2020-07-04,83,68,219
2020-07-05,67,60,81
2020-07-06,103,94,235
2020-07-07,107,97,224
2020-07-08,106,100,284
2020-07-09,84,80,220
2020-07-10,118,108,250
2020-07-11,83,81,163
2020-07-12,78,72,61
2020-07-13,106,96,187
2020-07-14,115,107,239
2020-07-15,102,97,237
2020-07-16,95,86,256
2020-07-17,103,99,284
2020-07-18,96,92,166
2020-07-19,92,88,110
2020-07-20,145,136,316
2020-07-21,129,119,279
2020-07-22,122,115,276
2020-07-23,139,128,267
2020-07-24,119,112,307
2020-07-25,131,125,193
2020-07-26,102,98,91
2020-07-27,139,130,323
2020-07-28,143,134,317
2020-07-29,138,130,469
2020-07-30,125,117,351
2020-07-31,127,118,320
2020-08-01,163,158,201
2020-08-02,128,121,107
2020-08-03,223,205,420
2020-08-04,199,185,394
2020-08-05,220,208,507
2020-08-06,216,207,398
2020-08-07,217,196,494
2020-08-08,263,242,345
2020-08-09,208,202,194
2020-08-10,296,270,501
2020-08-11,274,252,534
2020-08-12,282,263,626
2020-08-13,314,285,550
2020-08-14,312,292,632
2020-08-15,359,342,324
2020-08-16,372,348,300
2020-08-17,578,553,704
2020-08-18,636,596,926
2020-08-19,584,551,1069
2020-08-20,593,545,1161
2020-08-21,633,593,1416
2020-08-22,593,561,1064
2020-08-23,612,587,719
2020-08-24,701,659,1675
2020-08-25,646,606,1598
2020-08-26,633,583,1550
2020-08-27,591,548,1510
2020-08-28,596,548,1470
2020-08-29,448,430,1067
2020-08-30,445,416,588
2020-08-31,587,543,1437
2020-09-01,747,704,1429
2020-09-02,647,603,1629
2020-09-03,595,566,1598
2020-09-04,650,621,1655
2020-09-05,554,528,1149
2020-09-06,534,506,563
2020-09-07,821,780,1586
2020-09-08,690,637,1620
2020-09-09,691,658,1634
2020-09-10,780,723,1677
2020-09-11,671,621,1622
2020-09-12,661,633,1230
2020-09-13,621,589,604
2020-09-14,903,843,1667
2020-09-15,918,861,1833
2020-09-16,841,786,1621
2020-09-17,863,811,1756
2020-09-18,873,810,1927
2020-09-19,853,806,1326
2020-09-20,838,793,664
2020-09-21,987,911,1982
2020-09-22,962,893,1945
2020-09-23,906,844,2049
2020-09-24,861,799,2016
2020-09-25,1007,938,2111
2020-09-26,972,899,1505
2020-09-27,1018,943,905
2020-09-28,1381,1281,2295
2020-09-29,1290,1189,2338
2020-09-30,1711,1578,2620
2020-10-01,2333,2106,3041
2020-10-02,2262,2035,3333
2020-10-03,2374,2180,2616
2020-10-04,2357,2168,1765
2020-10-05,3364,3028,4726
2020-10-06,3182,2820,4948
2020-10-07,3714,3314,5464
2020-10-08,4055,3590,6179
2020-10-09,4541,3916,6946
2020-10-10,5004,4416,6071
2020-10-11,4378,3802,3437
2020-10-12,7036,5828,9601
2020-10-13,6729,5524,10456
2020-10-14,7438,5991,11477
2020-10-15,8303,6715,12218
2020-10-16,9393,7425,13794
2020-10-17,9133,7331,11899
2020-10-18,9215,7494,6425
2020-10-19,12962,9966,17631
2020-10-20,13976,10796,19718
2020-10-21,13301,10151,22792
2020-10-22,13451,10359,24195
2020-10-23,15199,11258,26138
2020-10-24,13875,10804,20247
2020-10-25,14084,11133,11363
2020-10-26,19369,14117,28765
2020-10-27,17142,12752,31769
2020-10-28,18139,13641,34222
2020-10-29,18391,12839,33331
2020-10-30,17896,13572,35559
2020-10-31,14630,11349,25800
2020-11-01,17659,14081,13875
2020-11-02,20828,16233,35337
2020-11-03,17378,13923,38392
2020-11-04,19750,14514,41632
2020-11-05,17854,14230,40679
2020-11-06,18240,14747,42027
2020-11-07,16723,13198,30350
2020-11-08,15564,12219,15707
2020-11-09,18935,15554,39298
2020-11-10,18288,14897,40816
2020-11-11,15914,13036,39731
2020-11-12,15929,12846,39246
2020-11-13,16472,13370,40009
2020-11-14,15642,12095,29161
2020-11-15,13821,11349,14651
2020-11-16,16314,13126,36696
2020-11-17,13080,10877,38472
2020-11-18,13942,11230,36999
2020-11-19,12197,9312,35445
2020-11-20,12966,10729,32879
2020-11-21,10441,8207,22857
2020-11-22,8861,7400,10865
2020-11-23,11445,9752,28477
2020-11-24,10338,8379,28879
2020-11-25,10043,8589,27465
2020-11-26,9518,7905,26581
2020-11-27,9312,8178,24479
2020-11-28,8902,7642,18230
2020-11-29,6944,5994,8268
2020-11-30,9885,8871,22539
2020-12-01,10459,9336,23227
2020-12-02,9101,8140,21662
2020-12-03,8346,7587,20266
2020-12-04,8903,7950,20497
2020-12-05,7605,6997,15423
2020-12-06,6392,5916,6349
2020-12-07,8739,7918,19501
2020-12-08,7110,6858,7764
2020-12-09,8209,7710,20136
2020-12-10,8296,7786,20692
2020-12-11,7495,7089,19804
2020-12-12,7258,6970,14307
2020-12-13,6386,6141,5793
2020-12-14,8856,8369,18155
2020-12-15,8083,7558,18578
2020-12-16,7793,7335,16996
2020-12-17,7343,6873,16543
2020-12-18,7822,7262,16968
2020-12-19,7076,6702,12962
2020-12-20,7605,7299,6480
2020-12-21,8582,8137,17309
2020-12-22,8412,7971,19608
2020-12-23,8668,8136,19133
2020-12-24,8753,8312,15956
2020-12-25,7586,7325,4597
2020-12-26,8383,8067,8003
2020-12-27,9059,8647,7744
2020-12-28,11315,10750,19161
2020-12-29,9756,8977,24160
2020-12-30,9607,8885,23924
2020-12-31,9122,8414,19190
2021-01-01,9287,8953,5687
2021-01-02,9030,8583,15652
2021-01-03,8536,8177,8385
2021-01-04,10954,10293,22884
2021-01-05,9843,8986,24787
2021-01-06,7764,7410,9153
2021-01-07,8023,7654,21482
2021-01-08,7658,7299,21122
2021-01-09,6804,6498,15584
2021-01-10,6516,6270,6922
2021-01-11,7493,7123,17052
2021-01-12,6681,6278,16462
2021-01-13,6308,5877,15472
2021-01-14,6115,5746,14680
2021-01-15,6320,5966,14341
2021-01-16,5722,5463,10924
2021-01-17,5281,5060,4992
2021-01-18,6886,6511,14551
2021-01-19,6272,5954,14553
2021-01-20,6757,6383,13751
2021-01-21,5891,5639,12897
2021-01-22,6277,6038,13714
2021-01-23,6179,5923,10518
2021-01-24,5659,5462,4856
2021-01-25,7039,6729,14317
2021-01-26,6114,5807,14616
2021-01-27,6107,5802,13346
2021-01-28,5982,5702,12232
2021-01-29,5803,5535,12944
2021-01-30,5625,5393,10234
2021-01-31,5165,4986,4792
2021-02-01,7906,7542,13442
2021-02-02,6576,6286,13939
2021-02-03,6552,6242,13338
2021-02-04,6300,6021,13305
2021-02-05,6497,6237,13608
2021-02-06,6401,6173,10773
2021-02-07,5859,5652,4817
2021-02-08,7316,6995,13871
2021-02-09,6494,6221,14654
2021-02-10,7066,6785,13885
2021-02-11,6140,5893,13420
2021-02-12,6344,6065,13110
2021-02-13,6005,5727,9830
2021-02-14,5940,5766,4407
2021-02-15,7972,7668,12958
2021-02-16,7543,7203,14088
2021-02-17,8279,7895,14066
2021-02-18,8419,8075,14615
2021-02-19,8565,8187,15424
2021-02-20,9258,8870,12640
2021-02-21,8461,8214,5799
2021-02-22,11288,10834,17962
2021-02-23,10307,9778,19836
2021-02-24,10513,10011,19904
2021-02-25,10114,9568,19539
2021-02-26,10715,10126,20932
2021-02-27,10137,9663,15957
2021-02-28,9498,9224,7110
2021-03-01,14929,14224,22030
2021-03-02,12515,11842,23129
2021-03-03,12615,11925,23876
2021-03-04,12146,11516,22897
2021-03-05,13167,12449,24270
2021-03-06,12313,11741,18131
2021-03-07,11539,11231,8063
2021-03-08,15327,14569,23970
2021-03-09,12937,12190,26006
2021-03-10,14496,13641,25741
2021-03-11,12564,11907,25721
2021-03-12,13193,12517,25313
2021-03-13,12138,11560,20055
2021-03-14,11511,11156,8971
2021-03-15,14891,14138,24374
2021-03-16,12561,11803,25891
2021-03-17,12614,11910,24796
2021-03-18,12061,11400,24040
2021-03-19,12123,11533,23560
2021-03-20,12070,11510,17894
2021-03-21,10672,10312,8481
2021-03-22,13887,13155,23283
2021-03-23,12207,11563,24509
2021-03-24,11758,11138,24205
2021-03-25,11787,11107,23237
2021-03-26,11173,10640,23418
2021-03-27,10108,9597,17350
2021-03-28,9474,9170,8234
2021-03-29,11819,11254,22373
2021-03-30,10304,9815,23410
2021-03-31,9050,8563,22183
2021-04-01,9984,9512,21638
2021-04-02,8782,8401,20487
2021-04-03,7435,7118,15539
2021-04-04,6655,6467,5668
2021-04-05,7664,7408,7269
2021-04-06,8629,8247,18547
2021-04-07,8591,8183,19180
2021-04-08,8326,7935,17683
2021-04-09,7539,7228,17293
2021-04-10,7705,7426,14021
2021-04-11,6888,6696,6747
2021-04-12,8681,8354,16830
2021-04-13,7653,7324,17308
2021-04-14,7343,7070,16325
2021-04-15,7117,6841,14987
2021-04-16,7074,6852,15105
2021-04-17,6327,6127,11434
2021-04-18,6590,6429,5802
2021-04-19,7894,7593,14738
2021-04-20,7475,7200,15666
2021-04-21,7281,7014,14798
2021-04-22,6995,6745,14256
2021-04-23,6898,6688,14508
2021-04-24,6296,6140,12027
2021-04-25,5939,5812,5268
2021-04-26,7114,6853,13672
2021-04-27,6218,5986,14414
2021-04-28,5920,5693,13757
2021-04-29,5232,5041,12423
2021-04-30,4881,4727,12904
2021-05-01,5099,4997,6117
2021-05-02,4325,4241,4635
2021-05-03,5420,5235,11474
2021-05-04,4723,4576,11414
2021-05-05,4701,4567,10797
2021-05-06,4104,3944,9509
2021-05-07,3888,3770,9514
2021-05-08,3437,3351,7406
2021-05-09,3274,3195,3601
2021-05-10,3975,3845,8125
2021-05-11,3288,3186,8280
2021-05-12,3111,3025,7500
2021-05-13,2855,2772,6691
2021-05-14,2576,2497,6561
2021-05-15,2402,2341,5027
2021-05-16,2155,2114,2164
2021-05-17,2501,2414,5494
2021-05-18,2349,2262,5809
2021-05-19,2153,2068,5083
2021-05-20,1984,1913,4402
2021-05-21,1776,1729,4515
2021-05-22,1567,1532,3625
2021-05-23,1584,1546,1475
2021-05-24,1873,1821,3963
2021-05-25,1606,1560,4033
2021-05-26,1576,1538,3683
2021-05-27,1462,1419,3414
2021-05-28,1378,1348,3404
2021-05-29,1156,1132,2705
2021-05-30,1130,1105,1195
2021-05-31,1217,1186,2987
2021-06-01,1246,1216,3173
2021-06-02,1136,1115,1273
2021-06-03,1131,1086,2763
2021-06-04,1082,1069,3008
2021-06-05,932,911,2106
2021-06-06,778,758,983
2021-06-07,930,898,2207
2021-06-08,774,753,2151
2021-06-09,779,760,1834
2021-06-10,754,734,1807
2021-06-11,590,568,1821
2021-06-12,534,525,1171
2021-06-13,543,531,571
2021-06-14,646,622,1465
2021-06-15,478,464,1325
2021-06-16,521,507,1219
2021-06-17,447,434,1121
2021-06-18,394,383,1076
2021-06-19,329,317,816
2021-06-20,357,349,362
2021-06-21,386,375,941
2021-06-22,410,397,938
2021-06-23,387,379,809
2021-06-24,360,351,807
2021-06-25,351,347,840
2021-06-26,320,310,655
2021-06-27,377,367,274
2021-06-28,457,443,830
2021-06-29,483,473,795
2021-06-30,553,544,871
2021-07-01,628,610,911
2021-07-02,560,552,991
2021-07-03,573,558,821
2021-07-04,626,618,402
2021-07-05,792,774,1127
2021-07-06,808,792,1382
2021-07-07,875,858,1217
2021-07-08,904,888,1389
2021-07-09,1096,1080,1491
2021-07-10,1174,1155,1400
2021-07-11,1219,1202,788
2021-07-12,1689,1657,1992
2021-07-13,1873,1839,2605
2021-07-14,2301,2250,2616
2021-07-15,2359,2302,3193
2021-07-16,2235,2192,3692
2021-07-17,2261,2194,2959
2021-07-18,2554,2491,1753
2021-07-19,2947,2836,4237
2021-07-20,3197,3107,5034
2021-07-21,3203,3097,5112
2021-07-22,3011,2895,4942
2021-07-23,2975,2831,5419
2021-07-24,2923,2802,4249
2021-07-25,3176,3057,2203
2021-07-26,3828,3648,6304
2021-07-27,3851,3673,6397
2021-07-28,3687,3491,6117
2021-07-29,3365,3183,5915
2021-07-30,3322,3147,6085
2021-07-31,3086,2913,4913
2021-08-01,3618,3451,2372
2021-08-02,4258,4002,6576
2021-08-03,4213,3916,7058
2021-08-04,4111,3840,7049
2021-08-05,3892,3593,6380
2021-08-06,3715,3458,7051
2021-08-07,3448,3209,5037
2021-08-08,3442,3254,2970
2021-08-09,4356,4029,6976
2021-08-10,4335,4040,7430
2021-08-11,3870,3546,6964
2021-08-12,3771,3459,7057
2021-08-13,3677,3334,6897
2021-08-14,3428,3153,5102
2021-08-15,3401,3193,2337
2021-08-16,4343,4028,6634
2021-08-17,4253,3945,7637
2021-08-18,4350,4002,7252
2021-08-19,3860,3544,7021
2021-08-20,3695,3412,7395
2021-08-21,3437,3189,5652
2021-08-22,3341,3189,3066
2021-08-23,4010,3732,7721
2021-08-24,3533,3210,7810
2021-08-25,3457,3140,7629
2021-08-26,2984,2691,6841
2021-08-27,2777,2546,6784
2021-08-28,2576,2356,5394
2021-08-29,2230,2116,2866
2021-08-30,2664,2456,6378
2021-08-31,2217,1999,6506
2021-09-01,2005,1809,5967
2021-09-02,1462,1277,4970
2021-09-03,1119,947,4778
2021-09-04,686,564,3384
2021-09-05,268,234,1039
2021-09-06,74,65,1207
2021-09-07,2,1,13
