CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,280,252,2022-04-21T15:45:09+0000
012002,ALBIZZATE,VARESE,4490,4106,2022-04-21T15:45:09+0000
012003,ANGERA,VARESE,4449,4076,2022-04-21T15:45:09+0000
012004,ARCISATE,VARESE,8561,7775,2022-04-21T15:45:09+0000
012005,ARSAGO SEPRIO,VARESE,4045,3649,2022-04-21T15:45:09+0000
012006,AZZATE,VARESE,3911,3578,2022-04-21T15:45:09+0000
012007,AZZIO,VARESE,602,539,2022-04-21T15:45:09+0000
012008,BARASSO,VARESE,1486,1345,2022-04-21T15:45:09+0000
012009,BARDELLO,VARESE,1379,1237,2022-04-21T15:45:09+0000
012010,BEDERO VALCUVIA,VARESE,533,469,2022-04-21T15:45:09+0000
012011,BESANO,VARESE,2106,1924,2022-04-21T15:45:09+0000
012012,BESNATE,VARESE,4721,4292,2022-04-21T15:45:09+0000
012013,BESOZZO,VARESE,7395,6611,2022-04-21T15:45:09+0000
012014,BIANDRONNO,VARESE,2822,2560,2022-04-21T15:45:09+0000
012015,BISUSCHIO,VARESE,3651,3342,2022-04-21T15:45:09+0000
012016,BODIO LOMNAGO,VARESE,2033,1847,2022-04-21T15:45:09+0000
012017,BREBBIA,VARESE,2664,2396,2022-04-21T15:45:09+0000
012018,BREGANO,VARESE,717,634,2022-04-21T15:45:09+0000
012019,BRENTA,VARESE,1460,1279,2022-04-21T15:45:09+0000
012020,BREZZO DI BEDERO,VARESE,980,853,2022-04-21T15:45:09+0000
012021,BRINZIO,VARESE,693,630,2022-04-21T15:45:09+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,1004,849,2022-04-21T15:45:09+0000
012023,BRUNELLO,VARESE,815,756,2022-04-21T15:45:09+0000
012024,BRUSIMPIANO,VARESE,862,766,2022-04-21T15:45:09+0000
012025,BUGUGGIATE,VARESE,2692,2436,2022-04-21T15:45:09+0000
012026,BUSTO ARSIZIO,VARESE,71093,64810,2022-04-21T15:45:09+0000
012027,CADEGLIANO-VICONAGO,VARESE,1726,1527,2022-04-21T15:45:09+0000
012029,CAIRATE,VARESE,6586,5979,2022-04-21T15:45:09+0000
012030,CANTELLO,VARESE,4099,3743,2022-04-21T15:45:09+0000
012031,CARAVATE,VARESE,2113,1882,2022-04-21T15:45:09+0000
012032,CARDANO AL CAMPO,VARESE,12407,11391,2022-04-21T15:45:09+0000
