date,regione,ricoveri,sintomatici,terapia_intensiva
2020-03-04T00:00:00,emiliaromagna_,107,290,10
2020-03-05T00:00:00,emiliaromagna_,130,383,12
2020-03-06T00:00:00,emiliaromagna_,146,433,24
2020-03-07T00:00:00,emiliaromagna_,147,475,15
2020-03-08T00:00:00,emiliaromagna_,136,570,21
2020-03-09T00:00:00,emiliaromagna_,172,644,19
2020-03-10T00:00:00,emiliaromagna_,207,795,16
2020-03-11T00:00:00,emiliaromagna_,198,575,21
2020-03-12T00:00:00,emiliaromagna_,228,593,31
2020-03-13T00:00:00,emiliaromagna_,289,695,30
2020-03-14T00:00:00,emiliaromagna_,265,624,33
2020-03-15T00:00:00,emiliaromagna_,258,714,24
2020-03-16T00:00:00,emiliaromagna_,264,682,27
2020-03-17T00:00:00,emiliaromagna_,326,519,32
2020-03-18T00:00:00,emiliaromagna_,319,623,25
2020-03-19T00:00:00,emiliaromagna_,389,492,26
2020-03-20T00:00:00,emiliaromagna_,386,673,25
2020-03-21T00:00:00,emiliaromagna_,340,428,20
2020-03-22T00:00:00,emiliaromagna_,303,393,33
2020-03-23T00:00:00,emiliaromagna_,307,491,17
2020-03-24T00:00:00,emiliaromagna_,315,381,32
2020-03-25T00:00:00,emiliaromagna_,309,408,23
2020-03-26T00:00:00,emiliaromagna_,251,324,23
2020-03-27T00:00:00,emiliaromagna_,292,376,20
2020-03-28T00:00:00,emiliaromagna_,221,337,14
2020-03-29T00:00:00,emiliaromagna_,181,263,21
2020-03-30T00:00:00,emiliaromagna_,198,368,16
2020-03-31T00:00:00,emiliaromagna_,170,256,17
2020-04-01T00:00:00,emiliaromagna_,168,345,14
2020-04-02T00:00:00,emiliaromagna_,167,230,12
2020-04-03T00:00:00,emiliaromagna_,164,270,18
2020-04-04T00:00:00,emiliaromagna_,112,221,5
2020-04-05T00:00:00,emiliaromagna_,105,187,6
2020-04-06T00:00:00,emiliaromagna_,118,248,10
2020-04-07T00:00:00,emiliaromagna_,102,182,8
2020-04-08T00:00:00,emiliaromagna_,109,228,9
2020-04-09T00:00:00,emiliaromagna_,94,167,8
2020-04-10T00:00:00,emiliaromagna_,104,265,3
2020-04-11T00:00:00,emiliaromagna_,102,179,7
2020-04-12T00:00:00,emiliaromagna_,88,174,3
2020-04-13T00:00:00,emiliaromagna_,78,167,4
2020-04-14T00:00:00,emiliaromagna_,111,185,7
2020-04-15T00:00:00,emiliaromagna_,83,162,6
2020-04-16T00:00:00,emiliaromagna_,93,146,8
2020-04-17T00:00:00,emiliaromagna_,84,133,7
2020-04-18T00:00:00,emiliaromagna_,78,115,8
2020-04-19T00:00:00,emiliaromagna_,49,83,3
2020-04-20T00:00:00,emiliaromagna_,75,117,10
2020-04-21T00:00:00,emiliaromagna_,64,83,6
2020-04-22T00:00:00,emiliaromagna_,65,89,5
2020-04-23T00:00:00,emiliaromagna_,73,103,3
2020-04-24T00:00:00,emiliaromagna_,59,73,8
2020-04-25T00:00:00,emiliaromagna_,48,85,2
2020-04-26T00:00:00,emiliaromagna_,37,58,1
2020-04-27T00:00:00,emiliaromagna_,49,73,1
2020-04-28T00:00:00,emiliaromagna_,45,52,5
2020-04-29T00:00:00,emiliaromagna_,52,54,3
2020-04-30T00:00:00,emiliaromagna_,51,53,3
2020-05-01T00:00:00,emiliaromagna_,32,40,1
2020-05-02T00:00:00,emiliaromagna_,33,35,2
2020-05-03T00:00:00,emiliaromagna_,23,25,3
2020-05-04T00:00:00,emiliaromagna_,37,37,5
2020-05-05T00:00:00,emiliaromagna_,30,33,1
2020-05-06T00:00:00,emiliaromagna_,48,32,5
2020-05-07T00:00:00,emiliaromagna_,24,31,0
2020-05-08T00:00:00,emiliaromagna_,27,31,1
2020-05-09T00:00:00,emiliaromagna_,17,14,2
2020-05-10T00:00:00,emiliaromagna_,21,25,2
2020-05-11T00:00:00,emiliaromagna_,32,17,1
2020-05-12T00:00:00,emiliaromagna_,23,23,1
2020-05-13T00:00:00,emiliaromagna_,13,18,1
2020-05-14T00:00:00,emiliaromagna_,18,15,1
2020-05-15T00:00:00,emiliaromagna_,16,21,0
2020-05-16T00:00:00,emiliaromagna_,11,13,1
2020-05-17T00:00:00,emiliaromagna_,11,14,0
2020-05-18T00:00:00,emiliaromagna_,15,22,1
2020-05-19T00:00:00,emiliaromagna_,15,16,0
2020-05-20T00:00:00,emiliaromagna_,18,13,2
2020-05-21T00:00:00,emiliaromagna_,15,9,1
2020-05-22T00:00:00,emiliaromagna_,11,10,0
2020-05-23T00:00:00,emiliaromagna_,7,3,2
2020-05-24T00:00:00,emiliaromagna_,4,3,0
2020-05-25T00:00:00,emiliaromagna_,19,4,1
2020-05-26T00:00:00,emiliaromagna_,7,5,0
2020-05-27T00:00:00,emiliaromagna_,13,8,0
2020-05-28T00:00:00,emiliaromagna_,11,7,0
2020-05-29T00:00:00,emiliaromagna_,4,3,0
2020-05-30T00:00:00,emiliaromagna_,6,1,0
2020-05-31T00:00:00,emiliaromagna_,3,2,0
2020-06-01T00:00:00,emiliaromagna_,9,9,0
2020-06-02T00:00:00,emiliaromagna_,6,3,0
2020-06-03T00:00:00,emiliaromagna_,5,3,0
2020-06-04T00:00:00,emiliaromagna_,7,3,0
2020-06-05T00:00:00,emiliaromagna_,6,8,1
2020-06-06T00:00:00,emiliaromagna_,4,2,1
2020-06-07T00:00:00,emiliaromagna_,3,5,0
2020-06-08T00:00:00,emiliaromagna_,6,9,1
2020-06-09T00:00:00,emiliaromagna_,7,5,1
2020-06-10T00:00:00,emiliaromagna_,7,8,1
2020-06-11T00:00:00,emiliaromagna_,1,0,0
2020-06-12T00:00:00,emiliaromagna_,6,10,1
2020-06-13T00:00:00,emiliaromagna_,5,6,0
2020-06-14T00:00:00,emiliaromagna_,3,10,0
2020-06-15T00:00:00,emiliaromagna_,7,19,1
2020-06-16T00:00:00,emiliaromagna_,3,6,0
2020-06-17T00:00:00,emiliaromagna_,2,10,0
2020-06-18T00:00:00,emiliaromagna_,8,5,0
2020-06-19T00:00:00,emiliaromagna_,4,11,0
2020-06-20T00:00:00,emiliaromagna_,2,8,0
2020-06-21T00:00:00,emiliaromagna_,7,9,0
2020-06-22T00:00:00,emiliaromagna_,5,10,0
2020-06-23T00:00:00,emiliaromagna_,3,5,0
2020-06-24T00:00:00,emiliaromagna_,3,12,1
2020-06-25T00:00:00,emiliaromagna_,9,17,0
2020-06-26T00:00:00,emiliaromagna_,5,17,0
2020-06-27T00:00:00,emiliaromagna_,2,7,0
2020-06-28T00:00:00,emiliaromagna_,2,10,0
2020-06-29T00:00:00,emiliaromagna_,7,13,0
2020-06-30T00:00:00,emiliaromagna_,4,13,0
2020-07-01T00:00:00,emiliaromagna_,2,10,0
2020-07-02T00:00:00,emiliaromagna_,8,9,0
2020-07-03T00:00:00,emiliaromagna_,5,6,0
2020-07-04T00:00:00,emiliaromagna_,2,7,0
2020-07-05T00:00:00,emiliaromagna_,12,9,0
2020-07-06T00:00:00,emiliaromagna_,8,14,1
2020-07-07T00:00:00,emiliaromagna_,5,14,0
2020-07-08T00:00:00,emiliaromagna_,6,24,0
2020-07-09T00:00:00,emiliaromagna_,4,12,0
2020-07-10T00:00:00,emiliaromagna_,6,17,0
2020-07-11T00:00:00,emiliaromagna_,4,17,0
2020-07-12T00:00:00,emiliaromagna_,2,10,0
2020-07-13T00:00:00,emiliaromagna_,3,15,0
2020-07-14T00:00:00,emiliaromagna_,2,9,0
2020-07-15T00:00:00,emiliaromagna_,2,8,0
2020-07-16T00:00:00,emiliaromagna_,9,4,0
2020-07-17T00:00:00,emiliaromagna_,11,12,0
2020-07-18T00:00:00,emiliaromagna_,1,15,0
2020-07-19T00:00:00,emiliaromagna_,4,22,0
2020-07-20T00:00:00,emiliaromagna_,5,20,0
2020-07-21T00:00:00,emiliaromagna_,5,20,0
2020-07-22T00:00:00,emiliaromagna_,3,20,0
2020-07-23T00:00:00,emiliaromagna_,6,18,0
2020-07-24T00:00:00,emiliaromagna_,3,16,0
2020-07-25T00:00:00,emiliaromagna_,5,15,0
2020-07-26T00:00:00,emiliaromagna_,5,10,0
2020-07-27T00:00:00,emiliaromagna_,2,21,0
2020-07-28T00:00:00,emiliaromagna_,6,9,0
2020-07-29T00:00:00,emiliaromagna_,5,11,1
2020-07-30T00:00:00,emiliaromagna_,5,12,0
2020-07-31T00:00:00,emiliaromagna_,3,19,0
2020-08-01T00:00:00,emiliaromagna_,8,30,0
2020-08-02T00:00:00,emiliaromagna_,10,20,1
2020-08-03T00:00:00,emiliaromagna_,4,27,0
2020-08-04T00:00:00,emiliaromagna_,5,28,0
2020-08-05T00:00:00,emiliaromagna_,5,24,0
2020-08-06T00:00:00,emiliaromagna_,7,14,0
2020-08-07T00:00:00,emiliaromagna_,6,19,0
2020-08-08T00:00:00,emiliaromagna_,4,32,0
2020-08-09T00:00:00,emiliaromagna_,2,27,0
2020-08-10T00:00:00,emiliaromagna_,4,22,0
2020-08-11T00:00:00,emiliaromagna_,1,32,0
2020-08-12T00:00:00,emiliaromagna_,6,24,1
2020-08-13T00:00:00,emiliaromagna_,12,29,1
2020-08-14T00:00:00,emiliaromagna_,4,24,0
2020-08-15T00:00:00,emiliaromagna_,4,33,0
2020-08-16T00:00:00,emiliaromagna_,5,31,0
2020-08-17T00:00:00,emiliaromagna_,5,68,0
2020-08-18T00:00:00,emiliaromagna_,5,75,0
2020-08-19T00:00:00,emiliaromagna_,11,71,1
2020-08-20T00:00:00,emiliaromagna_,1,56,2
2020-08-21T00:00:00,emiliaromagna_,8,72,0
2020-08-22T00:00:00,emiliaromagna_,6,58,1
2020-08-23T00:00:00,emiliaromagna_,8,69,0
2020-08-24T00:00:00,emiliaromagna_,6,72,0
2020-08-25T00:00:00,emiliaromagna_,9,66,0
2020-08-26T00:00:00,emiliaromagna_,10,61,2
2020-08-27T00:00:00,emiliaromagna_,9,49,0
2020-08-28T00:00:00,emiliaromagna_,6,59,0
2020-08-29T00:00:00,emiliaromagna_,5,58,1
2020-08-30T00:00:00,emiliaromagna_,7,51,0
2020-08-31T00:00:00,emiliaromagna_,7,64,1
2020-09-01T00:00:00,emiliaromagna_,15,59,2
2020-09-02T00:00:00,emiliaromagna_,18,50,1
2020-09-03T00:00:00,emiliaromagna_,13,49,2
2020-09-04T00:00:00,emiliaromagna_,12,58,0
2020-09-05T00:00:00,emiliaromagna_,15,49,2
2020-09-06T00:00:00,emiliaromagna_,7,61,1
2020-09-07T00:00:00,emiliaromagna_,16,77,1
2020-09-08T00:00:00,emiliaromagna_,13,52,0
2020-09-09T00:00:00,emiliaromagna_,15,63,2
2020-09-10T00:00:00,emiliaromagna_,14,59,1
2020-09-11T00:00:00,emiliaromagna_,14,45,1
2020-09-12T00:00:00,emiliaromagna_,16,69,0
2020-09-13T00:00:00,emiliaromagna_,8,47,1
2020-09-14T00:00:00,emiliaromagna_,16,58,3
2020-09-15T00:00:00,emiliaromagna_,14,47,2
2020-09-16T00:00:00,emiliaromagna_,22,62,1
2020-09-17T00:00:00,emiliaromagna_,17,55,2
2020-09-18T00:00:00,emiliaromagna_,17,40,1
2020-09-19T00:00:00,emiliaromagna_,9,47,0
2020-09-20T00:00:00,emiliaromagna_,6,36,2
2020-09-21T00:00:00,emiliaromagna_,13,54,0
2020-09-22T00:00:00,emiliaromagna_,13,54,1
2020-09-23T00:00:00,emiliaromagna_,13,47,0
2020-09-24T00:00:00,emiliaromagna_,14,47,2
2020-09-25T00:00:00,emiliaromagna_,15,70,0
2020-09-26T00:00:00,emiliaromagna_,9,67,0
2020-09-27T00:00:00,emiliaromagna_,13,66,0
2020-09-28T00:00:00,emiliaromagna_,18,99,0
2020-09-29T00:00:00,emiliaromagna_,7,100,0
2020-09-30T00:00:00,emiliaromagna_,16,114,0
2020-10-01T00:00:00,emiliaromagna_,21,142,1
2020-10-02T00:00:00,emiliaromagna_,34,145,2
2020-10-03T00:00:00,emiliaromagna_,20,174,0
2020-10-04T00:00:00,emiliaromagna_,17,157,0
2020-10-05T00:00:00,emiliaromagna_,32,241,2
2020-10-06T00:00:00,emiliaromagna_,25,208,2
2020-10-07T00:00:00,emiliaromagna_,23,233,3
2020-10-08T00:00:00,emiliaromagna_,33,232,7
2020-10-09T00:00:00,emiliaromagna_,31,304,3
2020-10-10T00:00:00,emiliaromagna_,49,320,6
2020-10-11T00:00:00,emiliaromagna_,50,291,5
2020-10-12T00:00:00,emiliaromagna_,57,421,4
2020-10-13T00:00:00,emiliaromagna_,60,409,7
2020-10-14T00:00:00,emiliaromagna_,70,475,7
2020-10-15T00:00:00,emiliaromagna_,62,508,7
2020-10-16T00:00:00,emiliaromagna_,59,521,6
2020-10-17T00:00:00,emiliaromagna_,71,571,5
2020-10-18T00:00:00,emiliaromagna_,72,607,5
2020-10-19T00:00:00,emiliaromagna_,83,805,7
2020-10-20T00:00:00,emiliaromagna_,108,942,7
2020-10-21T00:00:00,emiliaromagna_,91,908,11
2020-10-22T00:00:00,emiliaromagna_,104,891,9
2020-10-23T00:00:00,emiliaromagna_,133,960,7
2020-10-24T00:00:00,emiliaromagna_,96,969,12
2020-10-25T00:00:00,emiliaromagna_,129,977,6
2020-10-26T00:00:00,emiliaromagna_,155,1260,21
2020-10-27T00:00:00,emiliaromagna_,151,1071,19
2020-10-28T00:00:00,emiliaromagna_,147,1067,13
2020-10-29T00:00:00,emiliaromagna_,159,964,11
2020-10-30T00:00:00,emiliaromagna_,172,957,14
2020-10-31T00:00:00,emiliaromagna_,169,811,11
2020-11-01T00:00:00,emiliaromagna_,141,1101,16
2020-11-02T00:00:00,emiliaromagna_,200,1353,14
2020-11-03T00:00:00,emiliaromagna_,183,1238,18
2020-11-04T00:00:00,emiliaromagna_,197,1269,18
2020-11-05T00:00:00,emiliaromagna_,216,1173,28
2020-11-06T00:00:00,emiliaromagna_,213,1439,28
2020-11-07T00:00:00,emiliaromagna_,201,1217,20
2020-11-08T00:00:00,emiliaromagna_,196,1090,15
2020-11-09T00:00:00,emiliaromagna_,233,1485,18
2020-11-10T00:00:00,emiliaromagna_,196,1521,18
2020-11-11T00:00:00,emiliaromagna_,239,1202,28
2020-11-12T00:00:00,emiliaromagna_,222,1325,18
2020-11-13T00:00:00,emiliaromagna_,219,1352,17
2020-11-14T00:00:00,emiliaromagna_,211,1260,25
2020-11-15T00:00:00,emiliaromagna_,192,1164,10
2020-11-16T00:00:00,emiliaromagna_,259,1293,17
2020-11-17T00:00:00,emiliaromagna_,250,1375,18
2020-11-18T00:00:00,emiliaromagna_,206,1267,24
2020-11-19T00:00:00,emiliaromagna_,254,919,19
2020-11-20T00:00:00,emiliaromagna_,239,1166,17
2020-11-21T00:00:00,emiliaromagna_,194,962,18
2020-11-22T00:00:00,emiliaromagna_,169,828,12
2020-11-23T00:00:00,emiliaromagna_,224,1089,15
2020-11-24T00:00:00,emiliaromagna_,193,1030,20
2020-11-25T00:00:00,emiliaromagna_,192,925,16
2020-11-26T00:00:00,emiliaromagna_,199,863,12
2020-11-27T00:00:00,emiliaromagna_,191,821,15
2020-11-28T00:00:00,emiliaromagna_,179,692,11
2020-11-29T00:00:00,emiliaromagna_,136,607,12
2020-11-30T00:00:00,emiliaromagna_,195,1064,13
2020-12-01T00:00:00,emiliaromagna_,223,900,14
2020-12-02T00:00:00,emiliaromagna_,192,874,12
2020-12-03T00:00:00,emiliaromagna_,203,790,13
2020-12-04T00:00:00,emiliaromagna_,163,683,14
2020-12-05T00:00:00,emiliaromagna_,158,693,11
2020-12-06T00:00:00,emiliaromagna_,135,614,14
2020-12-07T00:00:00,emiliaromagna_,146,675,15
2020-12-08T00:00:00,emiliaromagna_,177,729,8
2020-12-09T00:00:00,emiliaromagna_,169,729,13
2020-12-10T00:00:00,emiliaromagna_,176,712,18
2020-12-11T00:00:00,emiliaromagna_,182,725,13
2020-12-12T00:00:00,emiliaromagna_,148,740,10
2020-12-13T00:00:00,emiliaromagna_,130,700,14
2020-12-14T00:00:00,emiliaromagna_,177,870,10
2020-12-15T00:00:00,emiliaromagna_,163,782,11
2020-12-16T00:00:00,emiliaromagna_,172,793,12
2020-12-17T00:00:00,emiliaromagna_,182,756,18
2020-12-18T00:00:00,emiliaromagna_,150,776,9
2020-12-19T00:00:00,emiliaromagna_,161,797,11
2020-12-20T00:00:00,emiliaromagna_,146,824,11
2020-12-21T00:00:00,emiliaromagna_,170,986,17
2020-12-22T00:00:00,emiliaromagna_,171,937,12
2020-12-23T00:00:00,emiliaromagna_,179,948,9
2020-12-24T00:00:00,emiliaromagna_,173,1002,16
2020-12-25T00:00:00,emiliaromagna_,137,1000,11
2020-12-26T00:00:00,emiliaromagna_,161,1097,13
2020-12-27T00:00:00,emiliaromagna_,154,1210,9
2020-12-28T00:00:00,emiliaromagna_,168,1386,14
2020-12-29T00:00:00,emiliaromagna_,208,1145,20
2020-12-30T00:00:00,emiliaromagna_,172,1018,18
2020-12-31T00:00:00,emiliaromagna_,193,1004,20
2021-01-01T00:00:00,emiliaromagna_,178,1170,12
2021-01-02T00:00:00,emiliaromagna_,181,988,12
2021-01-03T00:00:00,emiliaromagna_,177,955,11
2021-01-04T00:00:00,emiliaromagna_,181,1183,15
2021-01-05T00:00:00,emiliaromagna_,209,986,18
2021-01-06T00:00:00,emiliaromagna_,154,882,13
2021-01-07T00:00:00,emiliaromagna_,205,879,19
2021-01-08T00:00:00,emiliaromagna_,189,817,15
2021-01-09T00:00:00,emiliaromagna_,147,734,12
2021-01-10T00:00:00,emiliaromagna_,150,772,12
2021-01-11T00:00:00,emiliaromagna_,159,794,10
2021-01-12T00:00:00,emiliaromagna_,144,662,11
2021-01-13T00:00:00,emiliaromagna_,154,631,9
2021-01-14T00:00:00,emiliaromagna_,176,628,11
2021-01-15T00:00:00,emiliaromagna_,161,674,23
2021-01-16T00:00:00,emiliaromagna_,155,602,8
2021-01-17T00:00:00,emiliaromagna_,108,583,15
2021-01-18T00:00:00,emiliaromagna_,146,743,13
2021-01-19T00:00:00,emiliaromagna_,127,591,7
2021-01-20T00:00:00,emiliaromagna_,121,684,10
2021-01-21T00:00:00,emiliaromagna_,141,631,9
2021-01-22T00:00:00,emiliaromagna_,135,653,13
2021-01-23T00:00:00,emiliaromagna_,127,668,11
2021-01-24T00:00:00,emiliaromagna_,109,608,11
2021-01-25T00:00:00,emiliaromagna_,147,784,13
2021-01-26T00:00:00,emiliaromagna_,129,662,12
2021-01-27T00:00:00,emiliaromagna_,123,673,10
2021-01-28T00:00:00,emiliaromagna_,114,623,13
2021-01-29T00:00:00,emiliaromagna_,121,631,11
2021-01-30T00:00:00,emiliaromagna_,113,641,13
2021-01-31T00:00:00,emiliaromagna_,113,633,8
2021-02-01T00:00:00,emiliaromagna_,111,922,10
2021-02-02T00:00:00,emiliaromagna_,111,781,9
2021-02-03T00:00:00,emiliaromagna_,102,819,7
2021-02-04T00:00:00,emiliaromagna_,98,762,13
2021-02-05T00:00:00,emiliaromagna_,117,743,11
2021-02-06T00:00:00,emiliaromagna_,120,856,12
2021-02-07T00:00:00,emiliaromagna_,103,737,7
2021-02-08T00:00:00,emiliaromagna_,113,932,6
2021-02-09T00:00:00,emiliaromagna_,107,863,6
2021-02-10T00:00:00,emiliaromagna_,126,938,13
2021-02-11T00:00:00,emiliaromagna_,117,821,13
2021-02-12T00:00:00,emiliaromagna_,154,910,7
2021-02-13T00:00:00,emiliaromagna_,121,882,9
2021-02-14T00:00:00,emiliaromagna_,89,849,8
2021-02-15T00:00:00,emiliaromagna_,134,1096,12
2021-02-16T00:00:00,emiliaromagna_,132,1016,18
2021-02-17T00:00:00,emiliaromagna_,141,1272,17
2021-02-18T00:00:00,emiliaromagna_,150,1233,15
2021-02-19T00:00:00,emiliaromagna_,142,1246,13
2021-02-20T00:00:00,emiliaromagna_,138,1420,16
2021-02-21T00:00:00,emiliaromagna_,157,1362,20
2021-02-22T00:00:00,emiliaromagna_,162,1793,21
2021-02-23T00:00:00,emiliaromagna_,179,1653,20
2021-02-24T00:00:00,emiliaromagna_,194,1755,18
2021-02-25T00:00:00,emiliaromagna_,220,1583,27
2021-02-26T00:00:00,emiliaromagna_,214,1753,20
2021-02-27T00:00:00,emiliaromagna_,196,1681,16
2021-02-28T00:00:00,emiliaromagna_,204,1530,23
2021-03-01T00:00:00,emiliaromagna_,242,2218,25
2021-03-02T00:00:00,emiliaromagna_,255,1811,23
2021-03-03T00:00:00,emiliaromagna_,280,1882,27
2021-03-04T00:00:00,emiliaromagna_,258,1718,26
2021-03-05T00:00:00,emiliaromagna_,278,1855,26
2021-03-06T00:00:00,emiliaromagna_,291,1709,38
2021-03-07T00:00:00,emiliaromagna_,208,1646,25
2021-03-08T00:00:00,emiliaromagna_,259,2076,28
2021-03-09T00:00:00,emiliaromagna_,299,1738,43
2021-03-10T00:00:00,emiliaromagna_,284,1787,38
2021-03-11T00:00:00,emiliaromagna_,275,1498,26
2021-03-12T00:00:00,emiliaromagna_,302,1571,27
2021-03-13T00:00:00,emiliaromagna_,284,1481,36
2021-03-14T00:00:00,emiliaromagna_,249,1331,30
2021-03-15T00:00:00,emiliaromagna_,270,1701,30
2021-03-16T00:00:00,emiliaromagna_,328,1305,35
2021-03-17T00:00:00,emiliaromagna_,239,1398,20
2021-03-18T00:00:00,emiliaromagna_,296,1180,37
2021-03-19T00:00:00,emiliaromagna_,268,1283,30
2021-03-20T00:00:00,emiliaromagna_,268,1234,25
2021-03-21T00:00:00,emiliaromagna_,229,1057,17
2021-03-22T00:00:00,emiliaromagna_,284,1289,30
2021-03-23T00:00:00,emiliaromagna_,256,1179,30
2021-03-24T00:00:00,emiliaromagna_,247,1086,26
2021-03-25T00:00:00,emiliaromagna_,260,1192,29
2021-03-26T00:00:00,emiliaromagna_,243,1049,26
2021-03-27T00:00:00,emiliaromagna_,203,1084,20
2021-03-28T00:00:00,emiliaromagna_,171,955,14
2021-03-29T00:00:00,emiliaromagna_,250,1039,20
2021-03-30T00:00:00,emiliaromagna_,218,895,19
2021-03-31T00:00:00,emiliaromagna_,180,755,14
2021-04-01T00:00:00,emiliaromagna_,206,846,16
2021-04-02T00:00:00,emiliaromagna_,251,797,15
2021-04-03T00:00:00,emiliaromagna_,163,684,12
2021-04-04T00:00:00,emiliaromagna_,146,665,17
2021-04-05T00:00:00,emiliaromagna_,160,642,12
2021-04-06T00:00:00,emiliaromagna_,155,644,23
2021-04-07T00:00:00,emiliaromagna_,136,675,24
2021-04-08T00:00:00,emiliaromagna_,130,686,11
2021-04-09T00:00:00,emiliaromagna_,141,618,17
2021-04-10T00:00:00,emiliaromagna_,117,669,7
2021-04-11T00:00:00,emiliaromagna_,116,604,8
2021-04-12T00:00:00,emiliaromagna_,131,627,19
2021-04-13T00:00:00,emiliaromagna_,128,569,13
2021-04-14T00:00:00,emiliaromagna_,101,549,12
2021-04-15T00:00:00,emiliaromagna_,131,509,10
2021-04-16T00:00:00,emiliaromagna_,91,580,12
2021-04-17T00:00:00,emiliaromagna_,99,583,14
2021-04-18T00:00:00,emiliaromagna_,91,512,7
2021-04-19T00:00:00,emiliaromagna_,112,730,20
2021-04-20T00:00:00,emiliaromagna_,115,620,14
2021-04-21T00:00:00,emiliaromagna_,95,572,15
2021-04-22T00:00:00,emiliaromagna_,74,570,7
2021-04-23T00:00:00,emiliaromagna_,97,598,9
2021-04-24T00:00:00,emiliaromagna_,83,629,10
2021-04-25T00:00:00,emiliaromagna_,71,508,11
2021-04-26T00:00:00,emiliaromagna_,103,631,11
2021-04-27T00:00:00,emiliaromagna_,89,523,8
2021-04-28T00:00:00,emiliaromagna_,87,556,9
2021-04-29T00:00:00,emiliaromagna_,90,447,11
2021-04-30T00:00:00,emiliaromagna_,87,465,11
2021-05-01T00:00:00,emiliaromagna_,81,501,3
2021-05-02T00:00:00,emiliaromagna_,54,425,8
2021-05-03T00:00:00,emiliaromagna_,64,478,11
2021-05-04T00:00:00,emiliaromagna_,67,372,11
2021-05-05T00:00:00,emiliaromagna_,60,430,6
2021-05-06T00:00:00,emiliaromagna_,70,379,7
2021-05-07T00:00:00,emiliaromagna_,73,362,7
2021-05-08T00:00:00,emiliaromagna_,50,297,4
2021-05-09T00:00:00,emiliaromagna_,45,285,5
2021-05-10T00:00:00,emiliaromagna_,62,355,12
2021-05-11T00:00:00,emiliaromagna_,58,290,5
2021-05-12T00:00:00,emiliaromagna_,53,235,3
2021-05-13T00:00:00,emiliaromagna_,45,236,3
2021-05-14T00:00:00,emiliaromagna_,40,195,9
2021-05-15T00:00:00,emiliaromagna_,46,276,4
2021-05-16T00:00:00,emiliaromagna_,29,213,4
2021-05-17T00:00:00,emiliaromagna_,36,244,4
2021-05-18T00:00:00,emiliaromagna_,31,192,5
2021-05-19T00:00:00,emiliaromagna_,36,165,3
2021-05-20T00:00:00,emiliaromagna_,29,144,2
2021-05-21T00:00:00,emiliaromagna_,33,151,6
2021-05-22T00:00:00,emiliaromagna_,31,149,2
2021-05-23T00:00:00,emiliaromagna_,17,120,1
2021-05-24T00:00:00,emiliaromagna_,21,180,3
2021-05-25T00:00:00,emiliaromagna_,14,130,1
2021-05-26T00:00:00,emiliaromagna_,22,117,7
2021-05-27T00:00:00,emiliaromagna_,24,118,2
2021-05-28T00:00:00,emiliaromagna_,28,117,2
2021-05-29T00:00:00,emiliaromagna_,19,97,1
2021-05-30T00:00:00,emiliaromagna_,16,104,3
2021-05-31T00:00:00,emiliaromagna_,16,91,0
2021-06-01T00:00:00,emiliaromagna_,14,103,3
2021-06-02T00:00:00,emiliaromagna_,11,86,2
2021-06-03T00:00:00,emiliaromagna_,17,85,1
2021-06-04T00:00:00,emiliaromagna_,13,74,3
2021-06-05T00:00:00,emiliaromagna_,11,86,3
2021-06-06T00:00:00,emiliaromagna_,19,71,3
2021-06-07T00:00:00,emiliaromagna_,14,72,3
2021-06-08T00:00:00,emiliaromagna_,10,68,2
2021-06-09T00:00:00,emiliaromagna_,12,75,2
2021-06-10T00:00:00,emiliaromagna_,14,66,1
2021-06-11T00:00:00,emiliaromagna_,10,52,3
2021-06-12T00:00:00,emiliaromagna_,10,41,1
2021-06-13T00:00:00,emiliaromagna_,11,46,3
2021-06-14T00:00:00,emiliaromagna_,8,45,1
2021-06-15T00:00:00,emiliaromagna_,10,38,0
2021-06-16T00:00:00,emiliaromagna_,9,38,0
2021-06-17T00:00:00,emiliaromagna_,9,38,1
2021-06-18T00:00:00,emiliaromagna_,11,42,3
2021-06-19T00:00:00,emiliaromagna_,5,28,1
2021-06-20T00:00:00,emiliaromagna_,5,26,0
2021-06-21T00:00:00,emiliaromagna_,12,40,1
2021-06-22T00:00:00,emiliaromagna_,13,39,0
2021-06-23T00:00:00,emiliaromagna_,5,42,0
2021-06-24T00:00:00,emiliaromagna_,10,36,1
2021-06-25T00:00:00,emiliaromagna_,12,24,0
2021-06-26T00:00:00,emiliaromagna_,7,30,2
2021-06-27T00:00:00,emiliaromagna_,7,31,0
2021-06-28T00:00:00,emiliaromagna_,8,23,0
2021-06-29T00:00:00,emiliaromagna_,7,33,0
2021-06-30T00:00:00,emiliaromagna_,3,62,1
2021-07-01T00:00:00,emiliaromagna_,7,48,0
2021-07-02T00:00:00,emiliaromagna_,9,44,0
2020-02-10T00:00:00,friulivenezia_giulia_,,1,
2020-02-11T00:00:00,friulivenezia_giulia_,,0,
2020-02-12T00:00:00,friulivenezia_giulia_,,0,
2020-02-13T00:00:00,friulivenezia_giulia_,,0,
2020-02-14T00:00:00,friulivenezia_giulia_,,0,
2020-02-15T00:00:00,friulivenezia_giulia_,,0,
2020-02-16T00:00:00,friulivenezia_giulia_,,1,
2020-02-17T00:00:00,friulivenezia_giulia_,,0,
2020-02-18T00:00:00,friulivenezia_giulia_,,0,
